ID,genus_curated,qualifier_curated,qualifier_number,species_curated,binom_curated
e370edd9d86b1f4b79735f72e26844bade8e402c,Suillus,,,flavidus,Suillus flavidus
e370edd9d86b1f4b79735f72e26844bade8e402c,Suillus,,,flavidus,Suillus flavidus
a66fe2d76ef2ea5b782a4de801015d6148efebc1,Suillus,,,glandulosus,Suillus glandulosus
c1491261db9bd964286a5be5e0534fe5ca4aff42,Suillus,,,glandulosus,Suillus glandulosus
2bbf838b2ccc04c5880505e74f03e6b30c34e9db,Suillus,,,granulatus,Suillus granulatus
ff55ec59941dafcc0e652a73e2afaf376f3416bf,Suillus,,,granulatus,Suillus granulatus
06abc66ab4a9c0e9c16bd64707d7fc455f5163e7,Suillus,,,grevillei,Suillus grevillei
074b1c57d0bf5ab98e9417624c3eeecdbf712c05,Suillus,,,grevillei,Suillus grevillei
16d69bfae121396c675086f945aee2577a391a8f,Suillus,,,grevillei,Suillus grevillei
2019508407b78fb26d06a7ad37cf5964f3e7bfe5,Suillus,,,grevillei,Suillus grevillei
2019508407b78fb26d06a7ad37cf5964f3e7bfe5,Suillus,,,grevillei,Suillus grevillei
2019508407b78fb26d06a7ad37cf5964f3e7bfe5,Suillus,,,grevillei,Suillus grevillei
2276a73817a4f93bca4e964b73f08bcdc98681ca,Suillus,,,grevillei,Suillus grevillei
2276a73817a4f93bca4e964b73f08bcdc98681ca,Suillus,,,grevillei,Suillus grevillei
2276a73817a4f93bca4e964b73f08bcdc98681ca,Suillus,,,grevillei,Suillus grevillei
37da94b28694747f05dfcc2f19866c9b24e92683,Suillus,,,grevillei,Suillus grevillei
6007d3b643959518f4943d3d5bb65dbc12146693,Suillus,,,grevillei,Suillus grevillei
67fbfa88287c7b51c7d800814732c0deaf4cb31b,Suillus,,,grevillei,Suillus grevillei
6b3c5d22457323ac136cbb342d3e4119ed5984bb,Suillus,,,grevillei,Suillus grevillei
6cd1ea69518cdedeebe13ecf7090042276d04d4f,Suillus,,,grevillei,Suillus grevillei
7f8a6247d12e7a723e2e1fcb035655f56c0fcb75,Suillus,,,grevillei,Suillus grevillei
7f8a6247d12e7a723e2e1fcb035655f56c0fcb75,Suillus,,,grevillei,Suillus grevillei
959fa6ff01392e2de8ffc5c690744d0891cbadd4,Suillus,,,grevillei,Suillus grevillei
f44badffaee6592e5dc4c61a56ae058924347bbb,Suillus,,,grevillei,Suillus grevillei
fbf0d2b92ed3244c1394f15995bd289b6c0bfeba,Suillus,,,grevillei,Suillus grevillei
8bbab3c658b23448f3ed3410f8eb7bb78d699608,Suillus,,,luteus,Suillus luteus
a675a8bfd264d42d4ad13c8b6fcc16fa321a7ce6,Suillus,,,luteus,Suillus luteus
bf9686dd44d7cadaaa2137cc3b192dc28d327f9b,Suillus,,,luteus,Suillus luteus
d2e8cda6399e22d03bf476accf059d7d7c39b414,Suillus,,,luteus,Suillus luteus
d50e47865717d88381c3fac93c69495eb9f9b037,Suillus,,,luteus,Suillus luteus
d5b97f33d44d9716e62f8c0c1923281686fda42f,Suillus,,,luteus,Suillus luteus
d6e7ebf80277c2347d7d88f5fe746772a38ecad3,Suillus,,,luteus,Suillus luteus
f5db5bfb4b6d981dd08f3cf7c84ededf9ca2de75,Suillus,,,luteus,Suillus luteus
f5db5bfb4b6d981dd08f3cf7c84ededf9ca2de75,Suillus,,,luteus,Suillus luteus
fd89246d3f53292faf924ab6ba7055ca28304ea2,Suillus,,,luteus,Suillus luteus
8a5f9bd4252c9e80d02b049f0b1767c7f644e015,Suillus,,,ochraceoroseus,Suillus ochraceoroseus
8df03377d793ae25e35f7fccb80f80d852db71fb,Suillus,,,ochraceoroseus,Suillus ochraceoroseus
93c3431428a1558217a4c9d1632ee141ddf3381d,Suillus,,,ochraceoroseus,Suillus ochraceoroseus
b5fa5b4db12f777e04e817c24384a1b9ea540578,Suillus,,,ochraceoroseus,Suillus ochraceoroseus
f40fd478360b621956579db80aa3ceb1f18bf8b1,Suillus,,,ochraceoroseus,Suillus ochraceoroseus
13fd27f770668bcecf58383c2cbd039fc0776711,Suillus,,,placidus,Suillus placidus
237697c8cda9ff3acc6dfaf534f947fd91558ba2,Suillus,,,placidus,Suillus placidus
386577bf5d8a278b497cf8a75f6942d94c21d323,Suillus,,,placidus,Suillus placidus
67c5d77efcdb006548f74b54986d3150af8ebdd4,Suillus,,,placidus,Suillus placidus
7e0da2a3f8a0476add98ee31c6b6f914d7655dec,Suillus,,,placidus,Suillus placidus
036ebff4bf0aff88a4d68dcc734936da8424d34c,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052222600e45372bea201f425e0bdd905bcab2c5,Suillus,,,praetermissus,Suillus praetermissus
052b93cd807813c1dd17258b2374b565a9bf6176,Suillus,,,praetermissus,Suillus praetermissus
052b93cd807813c1dd17258b2374b565a9bf6176,Suillus,,,praetermissus,Suillus praetermissus
052b93cd807813c1dd17258b2374b565a9bf6176,Suillus,,,praetermissus,Suillus praetermissus
0640f571dedbc5058d43637ee1f6524be17d523c,Suillus,,,praetermissus,Suillus praetermissus
06e2fdac8641afc4552d2d07d6b2084c45f18b3b,Suillus,,,praetermissus,Suillus praetermissus
1956c68010b866e6d5734c904766641ef0fe01d1,Suillus,,,praetermissus,Suillus praetermissus
283b31ce77744d952001e286efd4a43106c5d7c0,Suillus,,,praetermissus,Suillus praetermissus
2842de85c0d98cf9e26c4db14d10a4ea5768cac3,Suillus,,,praetermissus,Suillus praetermissus
2aaa5c892f8574e22b01239137fb168501ed8cc3,Suillus,aff,,praetermissus,Suillus praetermissus
30285b680cf190ca7b1fc643a28ebdd36447255c,Suillus,,,praetermissus,Suillus praetermissus
34da11b919d330dea546a792aaf1835c46ef7bfb,Suillus,,,praetermissus,Suillus praetermissus
44932ad2a5358cc1da38cc0c21e40698ee1dcda4,Suillus,,,praetermissus,Suillus praetermissus
44932ad2a5358cc1da38cc0c21e40698ee1dcda4,Suillus,,,praetermissus,Suillus praetermissus
4e3bbc9240402e596dd41ef61ac14b58d867ccb1,Suillus,,,praetermissus,Suillus praetermissus
4e3bbc9240402e596dd41ef61ac14b58d867ccb1,Suillus,,,praetermissus,Suillus praetermissus
56ab9647bdc85dc7618d6aaa2fe301ee020a1ed8,Suillus,,,praetermissus,Suillus praetermissus
6e8bf612961ae1baad590587cdcb326e406d486e,Suillus,,,praetermissus,Suillus praetermissus
708980cf807f19e81c8a1f5f99cf58d4249bd53c,Suillus,,,praetermissus,Suillus praetermissus
7c352d40b177b6734c88f39dd42f931145c23499,Suillus,,,praetermissus,Suillus praetermissus
955787abeb63ca3b92fbb96c7460557ab2eda56b,Suillus,,,praetermissus,Suillus praetermissus
a52070dc403a74863a9a1f3b2d2c0e74e184aff6,Suillus,,,praetermissus,Suillus praetermissus
a7820895efc96e8472fc97808bed88dfdb39cf68,Suillus,,,praetermissus,Suillus praetermissus
a7820895efc96e8472fc97808bed88dfdb39cf68,Suillus,,,praetermissus,Suillus praetermissus
a7820895efc96e8472fc97808bed88dfdb39cf68,Suillus,,,praetermissus,Suillus praetermissus
a7820895efc96e8472fc97808bed88dfdb39cf68,Suillus,,,praetermissus,Suillus praetermissus
a7820895efc96e8472fc97808bed88dfdb39cf68,Suillus,,,praetermissus,Suillus praetermissus
c54e7fabfb4d69b454a19e7cca1e4b0575ba66de,Suillus,,,praetermissus,Suillus praetermissus
e0c4ae1aa692ea7e1eae4ebee5c17a04aa5da8b6,Suillus,,,praetermissus,Suillus praetermissus
e657ec35dc2d3cc19d70d5567b609da268ccf3e1,Suillus,,,praetermissus,Suillus praetermissus
067d99f8628cedaaa55d898b7acd754034677b5c,Suillus,,,punctipes,Suillus punctipes
0b965efef6fa9fbdc602da3b9085a8304513ec53,Suillus,,,punctipes,Suillus punctipes
2bdf09d3818dedce80b3b06e096981231499a061,Suillus,,,punctipes,Suillus punctipes
2bdf09d3818dedce80b3b06e096981231499a061,Suillus,,,punctipes,Suillus punctipes
39c36a4c18769df900c8f8aac159cbd5f780fb45,Suillus,,,punctipes,Suillus punctipes
52fe0821c46d50d132762bf1d46225d0b7f6561b,Suillus,,,punctipes,Suillus punctipes
987c88fe3a2c779796dcf5f367d58f65b0961f7a,Suillus,,,punctipes,Suillus punctipes
9ca81f23eaa39d278bacf41acdb435724e6521b5,Suillus,,,punctipes,Suillus punctipes
cde4a2c71be90c9370338c27d0b89775f4f20669,Suillus,,,punctipes,Suillus punctipes
d7627352a7bb61953a0e8dbaa697d677b9f20f95,Suillus,,,punctipes,Suillus punctipes
ed3bcee9b4b3d3a0d8ca1dc5268c734fb123a989,Suillus,,,punctipes,Suillus punctipes
ed3bcee9b4b3d3a0d8ca1dc5268c734fb123a989,Suillus,,,punctipes,Suillus punctipes
ed3bcee9b4b3d3a0d8ca1dc5268c734fb123a989,Suillus,,,punctipes,Suillus punctipes
fb6625810efffaf584a1f8a8df5c904cd3064faa,Suillus,,,punctipes,Suillus punctipes
038f297a8d057198c951a824c8f5b6d5e2746083,Suillus,,,sibiricus,Suillus sibiricus
06d62c6306874a94ee52c328e149ddf8b19ec433,Suillus,,,sibiricus,Suillus sibiricus
22d54b8900ee7b1d17d9220e8f9ccfdb17bfae9b,Suillus,,,sibiricus,Suillus sibiricus
93395afc37871a59aa37c23ceac8bbcd98383504,Suillus,,,sibiricus,Suillus sibiricus
129e7891e50f56448a0a6b162c3480c3c94c80b8,Suillus,,,spectabilis,Suillus spectabilis
0253eac81ec4d521d3f744cbc59b0f607f5b52e6,Suillus,,,variegatus,Suillus variegatus
0253eac81ec4d521d3f744cbc59b0f607f5b52e6,Suillus,,,variegatus,Suillus variegatus
02eae542695a88feecbbfc8080e73ce33fb0e938,Suillus,,,variegatus,Suillus variegatus
02eae542695a88feecbbfc8080e73ce33fb0e938,Suillus,,,variegatus,Suillus variegatus
046cdadc0e3859c34214db0358c1ba1aa7708628,Suillus,,,variegatus,Suillus variegatus
04e3b647965f798d2321ba4866cbfb79eb1cd02f,Suillus,,,variegatus,Suillus variegatus
068b063bc64f50d31c585fe2818826f2244120bc,Suillus,,,variegatus,Suillus variegatus
0963c82250e0796a091adf1f88a543effcb0da95,Suillus,,,variegatus,Suillus variegatus
0ac96bb93662700b778f81b10d8bd5c4b631ac11,Suillus,,,variegatus,Suillus variegatus
0c8b6dad7ce2ae3615a98d3a45e112be550ca553,Suillus,,,variegatus,Suillus variegatus
0d1a9758d607f070f48e569423ef2af658a1df85,Suillus,,,variegatus,Suillus variegatus
1160ff14bc7afafef78dcd93279681031c917394,Suillus,,,variegatus,Suillus variegatus
12ff5edaa736b9120b5d2235c186c4a3aa6a510b,Suillus,,,variegatus,Suillus variegatus
139784872a3a9befe6967c5125a43408a0db832d,Suillus,,,variegatus,Suillus variegatus
152509754ee57e6ac48df16d2e7c455fc611332d,Suillus,,,variegatus,Suillus variegatus
1b23bdfbb24a40c77baa6e5201af3c9e710d0f39,Suillus,,,variegatus,Suillus variegatus
1be31afc904b0f91dd106d6f300628a4950051b9,Suillus,,,variegatus,Suillus variegatus
1ce8808b1158c3410fc5d3dd6a93c0bdd983f3ff,Suillus,,,variegatus,Suillus variegatus
21f22d077052e1ae704852f890b8ad583ade3bb8,Suillus,,,variegatus,Suillus variegatus
27096ede8f112a134c3cf9946a136e439d70d5f1,Suillus,,,variegatus,Suillus variegatus
2cc73de37d24288b6b9d54b0d16cf218b836b391,Suillus,,,variegatus,Suillus variegatus
2d942b6f9492d5c80b05eadbd3416a2fefcdcf2c,Suillus,,,variegatus,Suillus variegatus
2ef26a005c9c83ad6e8cc19fd226610c489f28ea,Suillus,,,variegatus,Suillus variegatus
380b0ce88248749254fba82f9bf21af1cab4f98b,Suillus,,,variegatus,Suillus variegatus
3cec364eba9354da574eef5f576178259858db44,Suillus,,,variegatus,Suillus variegatus
3fb2250668bf9dcb490d0953c484110d60193838,Suillus,,,variegatus,Suillus variegatus
437223f8baf4ac11aa5912a1be64d53c6ff1e481,Suillus,,,variegatus,Suillus variegatus
48bbd250409b5bbb283a68d3e1f8faa41a1d850c,Suillus,,,variegatus,Suillus variegatus
4c1dde690bcf854f441397c5c99abc0727c6a992,Suillus,,,variegatus,Suillus variegatus
4c1dde690bcf854f441397c5c99abc0727c6a992,Suillus,,,variegatus,Suillus variegatus
4c71022ae4d369faeef9efdfc7a0a46d33f1767d,Suillus,,,variegatus,Suillus variegatus
504eda90eacf79d88c75f632e4ea0e6e9700787b,Suillus,,,variegatus,Suillus variegatus
547c8f35e800e1c6df89e7485cbf4c6615b5e1bb,Suillus,,,variegatus,Suillus variegatus
5813a56da6f630e27695c9ad6c1b722ecfd2c817,Suillus,,,variegatus,Suillus variegatus
5d95668d8f498af4712ac196485b0f2fe1ba874c,Suillus,,,variegatus,Suillus variegatus
603aef50a148fcde63e5ff8ef54d77439ba063d7,Suillus,,,variegatus,Suillus variegatus
62462effc309ff3915f8081d196cc834551c3487,Suillus,,,variegatus,Suillus variegatus
632d1b45934788132f1ff88102e161e76c1e12cb,Suillus,,,variegatus,Suillus variegatus
63a17f300c59e7e79992edecad727fb219ef2d8f,Suillus,,,variegatus,Suillus variegatus
65cb4d43fa443921a0253ac4c9fbcb5232b739cf,Suillus,,,variegatus,Suillus variegatus
6e862069015dc5b0ef3ba45b4d2a5540540cfb28,Suillus,,,variegatus,Suillus variegatus
7011547ba61a67806c97cd38cc9735f239d1de4b,Suillus,,,variegatus,Suillus variegatus
72149aa90e33be5e59b2760024ae9edc0825282e,Suillus,,,variegatus,Suillus variegatus
75a0cbcd81dcf3a5302086b6776d1802182a9036,Suillus,,,variegatus,Suillus variegatus
7c0d504e816497e4e9d46b9ac84990d23aca0126,Suillus,,,variegatus,Suillus variegatus
85657d8aaa5e0040072bfebd9aa3969bebf72865,Suillus,,,variegatus,Suillus variegatus
9afa9994dd97c196d7ebeb4e6ac1ce61fb1a74ba,Suillus,,,variegatus,Suillus variegatus
acb916f4c850a143a7450e62dbdd655f06cef69d,Suillus,,,variegatus,Suillus variegatus
acb916f4c850a143a7450e62dbdd655f06cef69d,Suillus,,,variegatus,Suillus variegatus
b2ec9035d6689233370e418babe29dd124297d8a,Suillus,,,variegatus,Suillus variegatus
b33fefc58abc538a79a314154287ff03a52c1792,Suillus,,,variegatus,Suillus variegatus
b4d8619fff1d004260b34dab6a8dba362bac8381,Suillus,,,variegatus,Suillus variegatus
b83ff980095e4d0c4a757dbb44636cebdf427272,Suillus,,,variegatus,Suillus variegatus
bc32c0db600604e4a46cf8fdbeae8bfd080df7a5,Suillus,,,variegatus,Suillus variegatus
cc8ca4d7bfed5a4615fba344c26f1098487476a6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
dd6591ff06e2ef75828af08603a97ae60f540db6,Suillus,,,variegatus,Suillus variegatus
e0d538db092fb011cbebff522721a26af6b2514d,Suillus,,,variegatus,Suillus variegatus
e62c4bd750cc2896aa01949a1151a37ec74f2a3b,Suillus,,,variegatus,Suillus variegatus
f44690088ad8ab76868cd357ddab9f44be72109c,Suillus,,,variegatus,Suillus variegatus
fb8f4f4b51868d8eaec41a932c4e6af38f7bd4dc,Suillus,,,variegatus,Suillus variegatus
fb8f4f4b51868d8eaec41a932c4e6af38f7bd4dc,Suillus,,,variegatus,Suillus variegatus
23bcaf3a3ae2fd499bb9e915823413d7a48d09a8,Sydowia,sp,,,Sydowia 
3241c2fed1d14521936218f16a3fe18cbf13aef9,Tephrocybe,sp,1,,Tephrocybe 
370c9d9c5ea4ff69212d7c8140c7f46a52159227,Tephrocybe,aff,,anthracophila,Tephrocybe anthracophila
3e6942858694c8e32a1d0d9aeb6326ad9a344bf8,Tephrocybe,aff,,anthracophila,Tephrocybe anthracophila
4909924748aee0fe841fc1497a3b8c97e99ee129,Tephrocybe,aff,,anthracophila,Tephrocybe anthracophila
8814c691eb693c8c319e5dc2876007be9bcd22a3,Tephrocybe,aff,,anthracophila,Tephrocybe anthracophila
0a391a79c10c03644c373331044b081b8bda3160,Tephrocybe,,,platypus,Tephrocybe platypus
e1f0cdc7385226e8544ef764ec6122672e0e86ab,Tephrocybe,,,platypus,Tephrocybe platypus
f4e85bff2655d539566ad4c99d50a04d9fe3d3c6,Tephrocybe,,,platypus,Tephrocybe platypus
00f61e1d578f56968d1678858e904a513c33e2a2,Tephrocybe,,,rancida,Tephrocybe rancida
1e063747805eaf045ef4fa7f94272ea3c563ef16,Tephrocybe,,,rancida,Tephrocybe rancida
298833020ff2f424b8f8b56c672520dc8cc9e0a1,Tephrocybe,,,rancida,Tephrocybe rancida
298833020ff2f424b8f8b56c672520dc8cc9e0a1,Tephrocybe,cf,,rancida,Tephrocybe rancida
298833020ff2f424b8f8b56c672520dc8cc9e0a1,Tephrocybe,cf,,rancida,Tephrocybe rancida
298833020ff2f424b8f8b56c672520dc8cc9e0a1,Tephrocybe,cf,,rancida,Tephrocybe rancida
2a867a2dd6b32f4b48f1f1e75b2ed1c6a35f5b61,Tephrocybe,,,rancida,Tephrocybe rancida
302401c51fbdd0085c2edc386971a6a8136a2825,Tephrocybe,,,rancida,Tephrocybe rancida
36c57c525285e6e709dc773f5a923948eb4fd39d,Tephrocybe,,,rancida,Tephrocybe rancida
5cdef1e4b12676c960a36ac140f7d1d5ec38578c,Tephrocybe,,,rancida,Tephrocybe rancida
7a854c9c16b76ab6eee26d661e37b7605bba913e,Tephrocybe,,,rancida,Tephrocybe rancida
7ff642999060b314eb4efcb594c654a60eb572c0,Tephrocybe,cf,,rancida,Tephrocybe rancida
8ba8cad9c3af564823c4e5f0d2d31cc1b6b2a506,Tephrocybe,,,rancida,Tephrocybe rancida
ad89e743cec250b6bb88b2f7d07c1fbe8673bdd3,Tephrocybe,,,rancida,Tephrocybe rancida
cf92f5a0f33c3ea38650c814f30701927495578d,Tephrocybe,,,rancida,Tephrocybe rancida
e13dc07edacd183dca9e973d8aba9e8d7829f247,Tephrocybe,,,rancida,Tephrocybe rancida
37de70f1418aa1eca48f84546c1bae165bc94079,Thaxterogaster,,,causticus,Thaxterogaster causticus
858b20db82cf45e4c48f8cbc8e7ab4aa34772827,Thaxterogaster,,,causticus,Thaxterogaster causticus
2ab78dbad4623243682ebb0768dc6aca5ce73028,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
2ab78dbad4623243682ebb0768dc6aca5ce73028,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
3f9e8ff35041ef7b1c88e3e2b98b5bc41d034c67,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
809988e68fe97dba2877531338a35297674c883a,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
b07427a73d54ea364d317e4858423647446bc912,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
e447398119b4f5d03580ee10e9e1cf02958de7cc,Thaxterogaster,,,comarostaphylidis,Thaxterogaster comarostaphylidis
53651e8f9a157b887a3209096f346cb70600cdaf,Thaxterogaster,aff,,leucophanes,Thaxterogaster leucophanes
6705972c04dc14efe45f0ef1ffaa42b24493f6d8,Thaxterogaster,,,mitipes,Thaxterogaster mitipes
c221c5fb59fd22361817bb92f9de0a9ec36efffd,Thaxterogaster,,,mitipes,Thaxterogaster mitipes
481d80db6a2b6e388bd7e1df3a114ef0f9304dea,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
72a00dd0079f05326e5c1613b3179acdc4e470c3,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
72a00dd0079f05326e5c1613b3179acdc4e470c3,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
72a00dd0079f05326e5c1613b3179acdc4e470c3,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
72a00dd0079f05326e5c1613b3179acdc4e470c3,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
72cc809912ae2cac7205d84e04e53f62dc1e8427,Thaxterogaster,,,multiformis,Thaxterogaster multiformis
0951d097a4ad424c5191a485aa33fadb45df9d6d,Thaxterogaster,aff,2,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
035c4d45fe57947ae05384c126ccef9280c2f7b7,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
1c809404133b92b97a9fac48a6acb5ca36b1f6ea,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
2561f951482d2ce36c3ea0448968541af7aefe7f,Thaxterogaster,aff,,pinophilus,Thaxterogaster pinophilus
3af01b24b51a72b959df465d77eedad0510ddb37,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
604b491ebed146466390825bc54d661e93d1a396,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
636171a53e21d8d893fb8ca5d4c2bd0e61857e02,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
6a42996b3383231a5c09ddb98454b6571f4b7770,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
8b293eecfa700dbfb4abb60d7269ffc5d1697f50,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
adca0d11605d467ab6c620ed9f967d1c2449a2d8,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
f39353e406b6539d9e48b9aaa4e32f51f57fe593,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
f86bea0c9e793d3b7ef4811e47a0a99b65b13761,Thaxterogaster,,,pinophilus,Thaxterogaster pinophilus
bd9f207539bf968ad2b97752572db7a7aa61481c,Thaxterogaster,aff,,pinophilus,Thaxterogaster pinophilus
46c1c11cf0e4b42864e926df5162d758ee9496a8,Thaxterogaster,aff,,pluvius,Thaxterogaster pluvius
5be6f161f8aab37498675472c991c1d4dd5ae6d0,Thaxterogaster,aff,,pluvius,Thaxterogaster pluvius
9e8f0465e00b384d65c923cbe467f996bca2cb20,Thaxterogaster,aff,,pluvius,Thaxterogaster pluvius
9f75b729835b622b5b2e8c9d1a807dd37336d250,Thaxterogaster,aff,,pluvius,Thaxterogaster pluvius
a8c8f6e0e0c6d576a30c598e44e7c499cf77b065,Thaxterogaster,,,porphyropus,Thaxterogaster porphyropus
07214f5b6f22f5d443be6651c57f4374f25c28b0,Thaxterogaster,,,scaurus,Thaxterogaster scaurus
317afe2fd4bc9eec1c6ac2cd7351463783021117,Thaxterogaster,,,scaurus,Thaxterogaster scaurus
317afe2fd4bc9eec1c6ac2cd7351463783021117,Thaxterogaster,,,scaurus,Thaxterogaster scaurus
0d47a536afb47b1b6fcd34aced679a4bf62356ad,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
0ebdcd90834ec8215ffcad1adebe032a3c055ce9,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
14f6110f98b0d99af88eb41496c6140a9b46bc94,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
1609ea8dd86ddf9e3a16ca21d55d8743f0b9ce3e,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
468f206774f87a0987352ccc3f94f8ce13b62686,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
4ff81a6edaffe55055555641cc66502493f1d5ed,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
4ff81a6edaffe55055555641cc66502493f1d5ed,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
bb8c292624f0c7de0d93cc5b9487b1c6ecbe324a,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
bb8c292624f0c7de0d93cc5b9487b1c6ecbe324a,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
bb8c292624f0c7de0d93cc5b9487b1c6ecbe324a,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
bb8c292624f0c7de0d93cc5b9487b1c6ecbe324a,Thaxterogaster,aff,,scaurus,Thaxterogaster scaurus
0b489b6c8b4d51b8b8c60466dc500cbeb8959ae4,Thaxterogaster,,,talus,Thaxterogaster talus
110177bcab00cbfe00becd69733fcb402d16c626,Thaxterogaster,,,talus,Thaxterogaster talus
110177bcab00cbfe00becd69733fcb402d16c626,Thaxterogaster,,,talus,Thaxterogaster talus
