basisOfRecord,occurrenceID,eventID,chrono,plot,species,count,organismQuantityType,kingdom
HumanObservation,BogFungi_4389,BogFungi_Plot_201_012,012,201,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4390,BogFungi_Plot_201_012,012,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4391,BogFungi_Plot_201_013,013,201,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4392,BogFungi_Plot_201_013,013,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4393,BogFungi_Plot_201_013,013,201,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4394,BogFungi_Plot_201_013,013,201,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4395,BogFungi_Plot_201_013,013,201,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4396,BogFungi_Plot_201_014,014,201,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4397,BogFungi_Plot_201_015,015,201,Gymnopus junquilleus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4398,BogFungi_Plot_201_015,015,201,Monilinia oxycocci,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4399,BogFungi_Plot_201_018,018,201,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4400,BogFungi_Plot_201_020,020,201,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4401,BogFungi_Plot_201_024,024,201,Mycena galopus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4402,BogFungi_Plot_201_025,025,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4403,BogFungi_Plot_201_026,026,201,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4404,BogFungi_Plot_201_026,026,201,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4405,BogFungi_Plot_201_027,027,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4406,BogFungi_Plot_201_028,028,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4407,BogFungi_Plot_201_035,035,201,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4408,BogFungi_Plot_201_037,037,201,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4409,BogFungi_Plot_201_042,042,201,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4410,BogFungi_Plot_201_042,042,201,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4411,BogFungi_Plot_201_043,043,201,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4412,BogFungi_Plot_201_043,043,201,Mycena galopus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4413,BogFungi_Plot_201_044,044,201,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4414,BogFungi_Plot_201_044,044,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4415,BogFungi_Plot_201_045,045,201,Pseudoplectania episphagnum,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4416,BogFungi_Plot_201_048,048,201,Galerina paludosa,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_4417,BogFungi_Plot_201_054,054,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4418,BogFungi_Plot_201_062,062,201,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4419,BogFungi_Plot_201_062,062,201,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4420,BogFungi_Plot_201_062,062,201,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4421,BogFungi_Plot_202_002,002,202,Sphagnurus paluster,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_4422,BogFungi_Plot_202_008,008,202,Ascocoryne turficola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4423,BogFungi_Plot_202_009,009,202,Ascocoryne turficola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4424,BogFungi_Plot_202_010,010,202,Ascocoryne turficola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4425,BogFungi_Plot_202_011,011,202,Ascocoryne turficola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4426,BogFungi_Plot_202_012,012,202,Ascocoryne turficola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4427,BogFungi_Plot_202_013,013,202,Ascocoryne turficola,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4428,BogFungi_Plot_202_014,014,202,Ascocoryne turficola,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4429,BogFungi_Plot_202_023,023,202,Ascocoryne turficola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4430,BogFungi_Plot_202_024,024,202,Ascocoryne turficola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4431,BogFungi_Plot_202_024,024,202,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4432,BogFungi_Plot_202_025,025,202,Ascocoryne turficola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4433,BogFungi_Plot_202_025,025,202,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4434,BogFungi_Plot_202_026,026,202,Ascocoryne turficola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4435,BogFungi_Plot_202_027,027,202,Ascocoryne turficola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4436,BogFungi_Plot_202_027,027,202,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4437,BogFungi_Plot_202_027,027,202,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4438,BogFungi_Plot_202_028,028,202,Ascocoryne turficola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4439,BogFungi_Plot_202_039,039,202,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4440,BogFungi_Plot_202_040,040,202,Galerina sphagnicola,30,number of fruitbodies,Fungi
HumanObservation,BogFungi_4441,BogFungi_Plot_202_041,041,202,Galerina sphagnicola,15,number of fruitbodies,Fungi
HumanObservation,BogFungi_4442,BogFungi_Plot_202_042,042,202,Galerina sphagnicola,55,number of fruitbodies,Fungi
HumanObservation,BogFungi_4443,BogFungi_Plot_202_043,043,202,Galerina sphagnicola,33,number of fruitbodies,Fungi
HumanObservation,BogFungi_4444,BogFungi_Plot_202_044,044,202,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4445,BogFungi_Plot_202_044,044,202,Galerina sphagnicola,20,number of fruitbodies,Fungi
HumanObservation,BogFungi_4446,BogFungi_Plot_202_044,044,202,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4447,BogFungi_Plot_202_054,054,202,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4448,BogFungi_Plot_203_003,003,203,Arrhenia gerardiana,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4449,BogFungi_Plot_203_004,004,203,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4450,BogFungi_Plot_203_005,005,203,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4451,BogFungi_Plot_203_009,009,203,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4452,BogFungi_Plot_203_013,013,203,Cortinarius armeniacus/kauffmanianus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4453,BogFungi_Plot_203_015,015,203,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4454,BogFungi_Plot_203_024,024,203,Galerina sphagnicola,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_4455,BogFungi_Plot_203_025,025,203,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4456,BogFungi_Plot_203_025,025,203,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4457,BogFungi_Plot_203_025,025,203,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4458,BogFungi_Plot_203_026,026,203,Cortinarius tenuifulvescens,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4459,BogFungi_Plot_203_026,026,203,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4460,BogFungi_Plot_203_027,027,203,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4461,BogFungi_Plot_203_028,028,203,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4462,BogFungi_Plot_203_030,030,203,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4463,BogFungi_Plot_203_031,031,203,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4464,BogFungi_Plot_203_035,035,203,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4465,BogFungi_Plot_203_038,038,203,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4466,BogFungi_Plot_203_039,039,203,Sphagnurus paluster,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4467,BogFungi_Plot_203_042,042,203,Galerina allospora/sp/sp2,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4468,BogFungi_Plot_203_042,042,203,Galerina tibiicystis,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4469,BogFungi_Plot_203_043,043,203,Galerina allospora/sp/sp2,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4470,BogFungi_Plot_203_044,044,203,Galerina allospora/sp/sp2,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4471,BogFungi_Plot_203_045,045,203,Pseudoplectania episphagnum,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4472,BogFungi_Plot_203_046,046,203,Pseudoplectania episphagnum,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_4473,BogFungi_Plot_203_047,047,203,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4474,BogFungi_Plot_203_048,048,203,Arrhenia gerardiana,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4475,BogFungi_Plot_203_048,048,203,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4476,BogFungi_Plot_203_054,054,203,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4477,BogFungi_Plot_203_054,054,203,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4478,BogFungi_Plot_203_056,056,203,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4479,BogFungi_Plot_203_062,062,203,Galerina allospora/sp/sp2,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4480,BogFungi_Plot_203_063,063,203,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4481,BogFungi_Plot_203_063,063,203,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4482,BogFungi_Plot_203_063,063,203,Galerina allospora/sp/sp2,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4483,BogFungi_Plot_204_013,013,204,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4484,BogFungi_Plot_204_014,014,204,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4485,BogFungi_Plot_204_023,023,204,Galerina allospora/sp/sp2,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4486,BogFungi_Plot_204_025,025,204,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4487,BogFungi_Plot_204_026,026,204,Hypholoma elongatum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4488,BogFungi_Plot_204_039,039,204,Galerina sphagnicola,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_4489,BogFungi_Plot_204_042,042,204,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4490,BogFungi_Plot_204_042,042,204,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4491,BogFungi_Plot_204_054,054,204,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4492,BogFungi_Plot_204_054,054,204,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4493,BogFungi_Plot_204_057,057,204,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4494,BogFungi_Plot_204_062,062,204,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4495,BogFungi_Plot_204_063,063,204,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4496,BogFungi_Plot_204_063,063,204,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4497,BogFungi_Plot_205_001,001,205,Arrhenia gerardiana,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4498,BogFungi_Plot_205_005,005,205,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4499,BogFungi_Plot_205_013,013,205,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4500,BogFungi_Plot_205_014,014,205,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4501,BogFungi_Plot_205_026,026,205,Galerina sphagnicola,8,number of fruitbodies,Fungi
HumanObservation,BogFungi_4502,BogFungi_Plot_205_026,026,205,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4503,BogFungi_Plot_205_027,027,205,Galerina sphagnicola,20,number of fruitbodies,Fungi
HumanObservation,BogFungi_4504,BogFungi_Plot_205_028,028,205,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4505,BogFungi_Plot_205_040,040,205,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4506,BogFungi_Plot_205_041,041,205,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4507,BogFungi_Plot_205_042,042,205,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4508,BogFungi_Plot_205_043,043,205,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4509,BogFungi_Plot_205_044,044,205,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4510,BogFungi_Plot_205_044,044,205,Galerina sphagnicola,12,number of fruitbodies,Fungi
HumanObservation,BogFungi_4511,BogFungi_Plot_205_054,054,205,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4512,BogFungi_Plot_205_054,054,205,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4513,BogFungi_Plot_205_059,059,205,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4514,BogFungi_Plot_206_002,002,206,Sphagnurus paluster,12,number of fruitbodies,Fungi
HumanObservation,BogFungi_4515,BogFungi_Plot_206_003,003,206,Sphagnurus paluster,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4516,BogFungi_Plot_206_004,004,206,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4517,BogFungi_Plot_206_008,008,206,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4518,BogFungi_Plot_206_014,014,206,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4519,BogFungi_Plot_206_027,027,206,Galerina sphagnicola,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_4520,BogFungi_Plot_206_039,039,206,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4521,BogFungi_Plot_206_040,040,206,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4522,BogFungi_Plot_206_041,041,206,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4523,BogFungi_Plot_206_042,042,206,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4524,BogFungi_Plot_206_042,042,206,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4525,BogFungi_Plot_206_043,043,206,Galerina sphagnicola,15,number of fruitbodies,Fungi
HumanObservation,BogFungi_4526,BogFungi_Plot_206_044,044,206,Galerina sphagnicola,15,number of fruitbodies,Fungi
HumanObservation,BogFungi_4527,BogFungi_Plot_206_054,054,206,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4528,BogFungi_Plot_206_062,062,206,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4529,BogFungi_Plot_206_063,063,206,Galerina sphagnicola,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4530,BogFungi_Plot_206_063,063,206,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4531,BogFungi_Plot_207_005,005,207,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4532,BogFungi_Plot_207_006,006,207,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4533,BogFungi_Plot_207_014,014,207,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4534,BogFungi_Plot_207_028,028,207,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4535,BogFungi_Plot_207_037,037,207,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4536,BogFungi_Plot_207_038,038,207,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4537,BogFungi_Plot_207_039,039,207,Galerina sphagnicola,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_4538,BogFungi_Plot_207_040,040,207,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4539,BogFungi_Plot_207_041,041,207,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4540,BogFungi_Plot_207_042,042,207,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4541,BogFungi_Plot_207_042,042,207,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4542,BogFungi_Plot_207_043,043,207,Galerina sphagnicola,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_4543,BogFungi_Plot_207_044,044,207,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4544,BogFungi_Plot_207_049,049,207,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4545,BogFungi_Plot_207_050,050,207,Galerina tibiicystis,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4546,BogFungi_Plot_207_054,054,207,Galerina sphagnicola,15,number of fruitbodies,Fungi
HumanObservation,BogFungi_4547,BogFungi_Plot_207_063,063,207,Galerina sphagnicola,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_4548,BogFungi_Plot_208_003,003,208,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4549,BogFungi_Plot_208_004,004,208,Sphagnurus paluster,18,number of fruitbodies,Fungi
HumanObservation,BogFungi_4550,BogFungi_Plot_208_005,005,208,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4551,BogFungi_Plot_208_006,006,208,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4552,BogFungi_Plot_208_019,019,208,Sphagnurus paluster,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_4553,BogFungi_Plot_208_034,034,208,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_4554,BogFungi_Plot_208_039,039,208,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_4555,BogFungi_Plot_208_039,039,208,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_4556,BogFungi_Plot_208_039,039,208,Galerina allospora/sp/sp2,5,number of fruitbodies,Fungi
